Date,EURO
01/07/2025,100.8476
30/06/2025,100.4451
27/06/2025,100.1992
26/06/2025,100.1353
25/06/2025,99.7646
24/06/2025,100.0308
23/06/2025,99.8969
20/06/2025,99.756
19/06/2025,99.339
18/06/2025,99.3394
17/06/2025,99.5916
16/06/2025,99.3958
13/06/2025,99.3151
12/06/2025,98.5475
11/06/2025,97.5642
10/06/2025,97.613
09/06/2025,97.6625
06/06/2025,98.1132
05/06/2025,97.8916
04/06/2025,97.7066
03/06/2025,97.5994
02/06/2025,97.4156
30/05/2025,96.9375
29/05/2025,96.2595
28/05/2025,96.9072
27/05/2025,97.1306
26/05/2025,96.9093
23/05/2025,96.9367
22/05/2025,97.1205
21/05/2025,97.0343
20/05/2025,96.198
19/05/2025,95.6832
16/05/2025,95.9554
15/05/2025,95.9939
14/05/2025,95.4117
13/05/2025,94.2962
09/05/2025,96.2882
08/05/2025,95.7568
07/05/2025,96.1319
06/05/2025,95.6926
05/05/2025,95.4028
02/05/2025,94.9483
30/04/2025,96.737
29/04/2025,97.0792
28/04/2025,96.8605
25/04/2025,97.1245
24/04/2025,97.0516
23/04/2025,97.2976
22/04/2025,97.9788
21/04/2025,98.0268
17/04/2025,97.2552
16/04/2025,97.3668
15/04/2025,97.2073
11/04/2025,97.1097
09/04/2025,95.8054
08/04/2025,94.2972
07/04/2025,94.4605
04/04/2025,94.3401
03/04/2025,93.7438
02/04/2025,92.3901
28/03/2025,92.3246
27/03/2025,92.4452
26/03/2025,92.6118
25/03/2025,92.5875
24/03/2025,93.0171
21/03/2025,93.3452
20/03/2025,94.0236
19/03/2025,94.4943
18/03/2025,94.5523
17/03/2025,94.4187
13/03/2025,94.7472
12/03/2025,95.1355
11/03/2025,94.8973
10/03/2025,94.5528
07/03/2025,94.1979
06/03/2025,94.0888
05/03/2025,92.6314
04/03/2025,91.5885
03/03/2025,90.9498
28/02/2025,90.7807
27/02/2025,91.3126
25/02/2025,91.1568
24/02/2025,91.1117
21/02/2025,90.9108
20/02/2025,90.4467
18/02/2025,90.957
17/02/2025,91.0262
14/02/2025,90.8581
13/02/2025,90.6732
12/02/2025,89.961
11/02/2025,89.5442
10/02/2025,90.3564
07/02/2025,90.761
06/02/2025,90.9836
05/02/2025,90.6022
04/02/2025,89.7011
03/02/2025,89.2674
31/01/2025,90.0094
30/01/2025,90.1821
29/01/2025,90.3896
28/01/2025,90.3347
27/01/2025,90.4031
24/01/2025,90.2149
23/01/2025,89.9897
22/01/2025,90.0807
21/01/2025,89.7755
20/01/2025,89.2051
17/01/2025,89.0798
16/01/2025,88.9687
15/01/2025,89.0733
14/01/2025,88.695
13/01/2025,88.3563
10/01/2025,88.3488
09/01/2025,88.4731
08/01/2025,88.8946
07/01/2025,89.1382
06/01/2025,88.52
03/01/2025,88.1056
02/01/2025,88.8924
01/01/2025,88.7597
31/12/2024,89.0852
30/12/2024,89.136
27/12/2024,89.1109
26/12/2024,88.6712
24/12/2024,88.5646
23/12/2024,88.781
20/12/2024,88.1705
19/12/2024,88.3595
18/12/2024,89.2592
17/12/2024,89.1659
16/12/2024,89.1769
13/12/2024,88.7398
12/12/2024,89.1961
11/12/2024,89.2947
10/12/2024,89.6552
09/12/2024,89.3189
06/12/2024,89.5324
05/12/2024,89.2001
04/12/2024,89.1098
03/12/2024,88.9054
02/12/2024,89.1275
29/11/2024,89.3568
28/11/2024,89.1168
27/11/2024,88.5338
26/11/2024,88.3184
25/11/2024,88.3656
22/11/2024,88.4458
21/11/2024,89.077
19/11/2024,89.4217
18/11/2024,88.9686
14/11/2024,89.063
13/11/2024,89.5658
12/11/2024,89.7707
11/11/2024,90.4256
08/11/2024,90.9243
07/11/2024,90.6565
06/11/2024,90.2472
05/11/2024,91.5139
04/11/2024,91.6565
31/10/2024,91.2505
30/10/2024,90.9903
29/10/2024,90.8791
28/10/2024,90.746
25/10/2024,90.9557
24/10/2024,90.7011
23/10/2024,90.8118
22/10/2024,91.0038
21/10/2024,91.2695
18/10/2024,91.1716
17/10/2024,91.2072
16/10/2024,91.4621
15/10/2024,91.592
14/10/2024,91.8812
11/10/2024,91.9343
10/10/2024,91.8666
09/10/2024,92.0627
08/10/2024,92.2057
07/10/2024,92.0987
04/10/2024,92.6218
03/10/2024,92.6077
01/10/2024,93.3145
30/09/2024,93.534
27/09/2024,93.4608
26/09/2024,93.3215
25/09/2024,93.487
24/09/2024,92.8855
23/09/2024,93.2064
20/09/2024,93.2853
19/09/2024,93.144
17/09/2024,93.2991
16/09/2024,93.1502
13/09/2024,92.9537
12/09/2024,92.549
11/09/2024,92.7058
10/09/2024,92.7095
09/09/2024,92.9036
06/09/2024,93.3092
05/09/2024,93.0974
04/09/2024,92.7921
03/09/2024,92.8067
02/09/2024,92.7679
30/08/2024,92.9083
29/08/2024,93.3896
28/08/2024,93.592
27/08/2024,93.7513
26/08/2024,93.7693
23/08/2024,93.3362
22/08/2024,93.5884
21/08/2024,93.2892
20/08/2024,92.8225
19/08/2024,92.6909
16/08/2024,92.2185
14/08/2024,92.2726
13/08/2024,91.8224
12/08/2024,91.6915
09/08/2024,91.6697
08/08/2024,91.832
07/08/2024,91.6212
06/08/2024,91.8304
05/08/2024,91.4387
02/08/2024,90.4666
01/08/2024,90.6107
31/07/2024,90.6222
30/07/2024,90.6056
29/07/2024,90.9162
26/07/2024,90.8596
25/07/2024,90.7038
24/07/2024,90.7746
23/07/2024,91.0516
22/07/2024,91.0581
19/07/2024,91.0655
18/07/2024,91.4384
16/07/2024,90.9764
15/07/2024,90.9931
12/07/2024,90.7685
11/07/2024,90.5277
10/07/2024,90.3264
09/07/2024,90.3929
08/07/2024,90.3005
05/07/2024,90.3709
04/07/2024,90.1094
03/07/2024,89.7219
02/07/2024,89.6411
01/07/2024,89.8464
28/06/2024,89.249
27/06/2024,89.2882
26/06/2024,89.406
25/06/2024,89.57
24/06/2024,89.401
21/06/2024,89.5362
20/06/2024,89.6423
19/06/2024,89.5496
18/06/2024,89.5358
14/06/2024,89.5505
13/06/2024,90.2741
12/06/2024,89.7901
11/06/2024,89.9325
10/06/2024,89.7788
07/06/2024,90.8439
06/06/2024,90.807
05/06/2024,90.6747
04/06/2024,91.0195
03/06/2024,90.1542
31/05/2024,90.121
30/05/2024,90.0508
29/05/2024,90.4226
28/05/2024,90.4468
27/05/2024,90.1132
24/05/2024,89.893
22/05/2024,90.3879
21/05/2024,90.5505
17/05/2024,90.6832
16/05/2024,90.8342
15/05/2024,90.3926
14/05/2024,90.0825
13/05/2024,89.9792
10/05/2024,90.0133
09/05/2024,89.6675
08/05/2024,89.7549
07/05/2024,89.8287
06/05/2024,89.8309
03/05/2024,89.5007
02/05/2024,89.4818
30/04/2024,89.3405
29/04/2024,89.4607
26/04/2024,89.4288
25/04/2024,89.4072
24/04/2024,89.1124
23/04/2024,88.7387
22/04/2024,88.9698
19/04/2024,88.8874
18/04/2024,89.2736
16/04/2024,88.5593
15/04/2024,88.9071
12/04/2024,89.1261
10/04/2024,90.2945
08/04/2024,90.2535
05/04/2024,90.3068
04/04/2024,90.4927
03/04/2024,89.8499
02/04/2024,89.447
28/03/2024,90.2178
27/03/2024,90.2243
26/03/2024,90.4334
22/03/2024,90.2625
21/03/2024,90.9118
20/03/2024,90.3077
19/03/2024,90.1321
18/03/2024,90.2755
15/03/2024,90.1676
14/03/2024,90.6624
13/03/2024,90.5933
12/03/2024,90.5054
11/03/2024,90.4442
07/03/2024,90.233
06/03/2024,90.0113
05/03/2024,89.9687
04/03/2024,89.9028
01/03/2024,89.5766
29/02/2024,89.8621
28/02/2024,89.7842
27/02/2024,89.9395
26/02/2024,89.7192
23/02/2024,89.7114
22/02/2024,89.8692
21/02/2024,89.6115
20/02/2024,89.358
16/02/2024,89.35
15/02/2024,89.064
14/02/2024,89.0553
13/02/2024,89.3893
12/02/2024,89.572
09/02/2024,89.4037
08/02/2024,89.4694
07/02/2024,89.2943
06/02/2024,89.3009
05/02/2024,89.5245
02/02/2024,90.1322
01/02/2024,89.6105
31/01/2024,89.8826
30/01/2024,89.9625
29/01/2024,90.1655
25/01/2024,90.4175
24/01/2024,90.33
23/01/2024,90.6027
19/01/2024,90.4457
18/01/2024,90.6376
17/01/2024,90.2531
16/01/2024,90.6108
15/01/2024,90.84
12/01/2024,91.0922
11/01/2024,91.1135
10/01/2024,90.8965
09/01/2024,91.0544
08/01/2024,90.8932
05/01/2024,90.8803
04/01/2024,90.9944
03/01/2024,91.2811
02/01/2024,91.9232
01/01/2024,91.8401
29/12/2023,92.0049
28/12/2023,92.4523
27/12/2023,92.0154
26/12/2023,91.6836
22/12/2023,91.5559
21/12/2023,91.1572
20/12/2023,91.146
19/12/2023,90.8664
18/12/2023,90.6311
15/12/2023,91.3696
14/12/2023,90.8593
13/12/2023,89.9276
12/12/2023,89.803
11/12/2023,89.7969
08/12/2023,89.8992
07/12/2023,89.7352
06/12/2023,89.9505
05/12/2023,90.3881
04/12/2023,90.6276
01/12/2023,90.9404
30/11/2023,91.4816
29/11/2023,91.6443
28/11/2023,91.3149
24/11/2023,90.93
23/11/2023,90.9532
22/11/2023,90.8451
21/11/2023,91.3062
20/11/2023,90.9829
17/11/2023,90.3648
16/11/2023,90.2225
15/11/2023,90.4008
13/11/2023,89.0648
10/11/2023,88.9138
09/11/2023,89.1749
08/11/2023,88.9797
07/11/2023,89.1391
06/11/2023,89.358
03/11/2023,88.5283
02/11/2023,88.2388
01/11/2023,88.0393
31/10/2023,88.3236
30/10/2023,87.9506
27/10/2023,87.8984
26/10/2023,87.7041
25/10/2023,88.121
23/10/2023,87.9617
20/10/2023,87.9166
19/10/2023,87.7592
18/10/2023,88.1715
17/10/2023,87.7169
16/10/2023,87.7061
13/10/2023,87.7616
12/10/2023,88.485
11/10/2023,88.2538
10/10/2023,87.8957
09/10/2023,87.796
06/10/2023,87.6815
05/10/2023,87.4716
04/10/2023,87.0782
03/10/2023,87.068
29/09/2023,87.9379
28/09/2023,87.3442
27/09/2023,87.9201
26/09/2023,88.0581
25/09/2023,88.4543
22/09/2023,88.347
21/09/2023,88.511
20/09/2023,88.9966
18/09/2023,88.7559
15/09/2023,88.5662
14/09/2023,89.1516
13/09/2023,89.1122
12/09/2023,89.0576
11/09/2023,88.9511
08/09/2023,89.1486
07/09/2023,89.1821
06/09/2023,89.1785
05/09/2023,89.3169
04/09/2023,89.2559
01/09/2023,89.6169
31/08/2023,90.2242
30/08/2023,90.0061
29/08/2023,89.3836
28/08/2023,89.3615
25/08/2023,89.1681
24/08/2023,89.7364
23/08/2023,90.0581
22/08/2023,90.6926
21/08/2023,90.422
18/08/2023,90.4351
17/08/2023,90.4758
14/08/2023,90.6982
11/08/2023,91.0233
10/08/2023,91.0602
09/08/2023,90.8708
08/08/2023,91.0621
07/08/2023,90.8376
04/08/2023,90.6713
03/08/2023,90.466
02/08/2023,90.6468
01/08/2023,90.4595
31/07/2023,90.5787
28/07/2023,90.316
27/07/2023,90.9584
26/07/2023,90.717
25/07/2023,90.6572
24/07/2023,91.1559
21/07/2023,91.4017
20/07/2023,91.9928
19/07/2023,92.1315
18/07/2023,92.2823
17/07/2023,92.2905
14/07/2023,92.0994
13/07/2023,91.5064
12/07/2023,90.7693
11/07/2023,90.7506
10/07/2023,90.4798
07/07/2023,90.0747
06/07/2023,89.593
05/07/2023,89.3787
04/07/2023,89.3537
03/07/2023,89.1483
30/06/2023,89.1258
28/06/2023,89.7456
27/06/2023,89.5347
26/06/2023,89.3843
23/06/2023,89.6615
22/06/2023,89.9654
21/06/2023,89.5887
20/06/2023,89.7514
19/06/2023,89.6017
16/06/2023,89.7256
15/06/2023,88.8837
14/06/2023,88.7812
13/06/2023,88.9347
12/06/2023,88.64
09/06/2023,88.8455
08/06/2023,88.4674
07/06/2023,88.1049
06/06/2023,88.6646
05/06/2023,88.306
02/06/2023,88.6642
01/06/2023,88.0687
31/05/2023,88.3572
30/05/2023,88.4583
29/05/2023,88.6551
26/05/2023,88.7892
25/05/2023,88.8385
24/05/2023,89.2347
23/05/2023,89.4844
22/05/2023,89.5926
19/05/2023,89.1373
18/05/2023,89.3191
17/05/2023,89.4626
16/05/2023,89.4022
15/05/2023,89.4055
12/05/2023,89.8163
11/05/2023,89.9449
10/05/2023,90.0088
09/05/2023,90.1762
08/05/2023,90.298
04/05/2023,90.5355
03/05/2023,90.211
02/05/2023,89.8494
28/04/2023,90.0871
27/04/2023,90.2621
26/04/2023,90.1125
25/04/2023,90.5223
24/04/2023,90.1133
21/04/2023,90.0618
20/04/2023,90.1191
19/04/2023,89.9391
18/04/2023,89.7702
17/04/2023,90.0402
13/04/2023,90.0561
12/04/2023,89.6398
11/04/2023,89.4016
10/04/2023,89.2966
06/04/2023,89.3411
05/04/2023,90.0109
03/04/2023,89.0496
31/03/2023,89.6076
29/03/2023,89.1709
28/03/2023,88.8968
27/03/2023,88.5786
24/03/2023,89.0624
23/03/2023,89.6262
21/03/2023,88.5237
20/03/2023,88.0109
17/03/2023,87.809
16/03/2023,87.6672
15/03/2023,88.5452
14/03/2023,88.1047
13/03/2023,87.8393
10/03/2023,86.8366
09/03/2023,86.4213
08/03/2023,86.4769
06/03/2023,86.9688
03/03/2023,87.3241
02/03/2023,87.8302
01/03/2023,87.4995
28/02/2023,87.5471
27/02/2023,87.4085
24/02/2023,87.7045
23/02/2023,87.9178
22/02/2023,88.2818
21/02/2023,88.3202
20/02/2023,88.4102
17/02/2023,88.058
16/02/2023,88.4494
15/02/2023,88.7276
14/02/2023,88.8081
13/02/2023,88.3109
10/02/2023,88.5668
09/02/2023,88.7014
08/02/2023,88.7561
07/02/2023,88.8204
06/02/2023,89.0069
03/02/2023,89.5985
02/02/2023,90.2555
01/02/2023,88.9938
31/01/2023,88.5982
30/01/2023,88.7331
27/01/2023,88.6584
25/01/2023,89.0135
24/01/2023,88.7841
23/01/2023,88.5401
20/01/2023,87.9884
19/01/2023,87.8848
18/01/2023,88.0574
17/01/2023,88.5626
16/01/2023,88.346
13/01/2023,88.2628
12/01/2023,87.9566
11/01/2023,87.8551
10/01/2023,88.2829
09/01/2023,87.9528
06/01/2023,86.9235
05/01/2023,87.7992
04/01/2023,87.6546
03/01/2023,88.2508
02/01/2023,88.3753
30/12/2022,88.1496
29/12/2022,88.004
28/12/2022,88.2986
27/12/2022,88.2276
26/12/2022,87.9415
23/12/2022,87.9025
22/12/2022,88.0226
21/12/2022,87.8443
20/12/2022,87.746
19/12/2022,87.767
16/12/2022,88.2629
15/12/2022,87.9046
14/12/2022,87.7695
13/12/2022,87.2835
12/12/2022,86.8854
09/12/2022,86.9313
08/12/2022,86.5171
07/12/2022,86.282
06/12/2022,86.2558
05/12/2022,86.2718
02/12/2022,85.4643
01/12/2022,84.7467
30/11/2022,84.4507
29/11/2022,84.8248
28/11/2022,84.7881
25/11/2022,84.8732
24/11/2022,85.3125
23/11/2022,84.4924
22/11/2022,83.8611
21/11/2022,84.0819
18/11/2022,84.7078
17/11/2022,84.7726
16/11/2022,84.4115
15/11/2022,84.1309
14/11/2022,83.7455
11/11/2022,82.4661
10/11/2022,82.0069
09/11/2022,81.9759
07/11/2022,81.7579
04/11/2022,80.7191
03/11/2022,81.3645
02/11/2022,81.7856
01/11/2022,82.1435
31/10/2022,81.9232
28/10/2022,82.1405
27/10/2022,82.9063
25/10/2022,81.6988
21/10/2022,80.9251
20/10/2022,81.4192
19/10/2022,81.0121
18/10/2022,81.0153
17/10/2022,80.2935
14/10/2022,80.6845
13/10/2022,79.921
12/10/2022,79.9718
11/10/2022,79.7855
10/10/2022,80.1554
07/10/2022,80.546
06/10/2022,80.9603
04/10/2022,80.2677
03/10/2022,80.2409
30/09/2022,80.1093
29/09/2022,79.0952
28/09/2022,78.3444
27/09/2022,78.5837
26/09/2022,78.7095
23/09/2022,79.5064
22/09/2022,79.2608
21/09/2022,79.4079
20/09/2022,79.9498
19/09/2022,79.5244
16/09/2022,79.7164
15/09/2022,79.2726
14/09/2022,79.3391
13/09/2022,80.2268
12/09/2022,80.3671
09/09/2022,80.1832
08/09/2022,79.7551
07/09/2022,79.07
06/09/2022,79.549
05/09/2022,79.0483
02/09/2022,79.5292
01/09/2022,79.5494
30/08/2022,79.712
29/08/2022,79.6085
26/08/2022,79.6236
25/08/2022,79.9962
24/08/2022,79.3352
23/08/2022,79.2517
22/08/2022,80.1062
19/08/2022,80.4179
18/08/2022,80.9658
17/08/2022,80.768
11/08/2022,81.8452
10/08/2022,81.1522
08/08/2022,81.0279
05/08/2022,80.9149
04/08/2022,80.87
03/08/2022,80.2198
02/08/2022,80.5881
01/08/2022,80.8991
29/07/2022,81.1675
28/07/2022,81.5435
27/07/2022,80.979
26/07/2022,81.5636
25/07/2022,81.4458
22/07/2022,81.4572
21/07/2022,81.6889
20/07/2022,81.8415
19/07/2022,81.1939
18/07/2022,80.6607
15/07/2022,80.0134
14/07/2022,80.0078
13/07/2022,79.9497
12/07/2022,79.8259
11/07/2022,80.4988
08/07/2022,80.5834
07/07/2022,80.6846
06/07/2022,81.3766
05/07/2022,82.5147
04/07/2022,82.3978
01/07/2022,82.7392
30/06/2022,82.5803
29/06/2022,82.8408
28/06/2022,83.2694
27/06/2022,82.6706
24/06/2022,82.5633
23/06/2022,82.6872
22/06/2022,82.0981
21/06/2022,82.1289
20/06/2022,82.1319
17/06/2022,82.1038
16/06/2022,81.4275
15/06/2022,81.8096
14/06/2022,81.368
13/06/2022,81.9439
10/06/2022,82.6879
09/06/2022,83.342
08/06/2022,83.098
07/06/2022,82.9661
06/06/2022,83.2823
03/06/2022,83.4535
02/06/2022,82.7541
01/06/2022,83.082
31/05/2022,83.4107
30/05/2022,83.4132
27/05/2022,83.4883
26/05/2022,82.8277
25/05/2022,82.9381
24/05/2022,82.8419
23/05/2022,82.2816
20/05/2022,82.137
19/05/2022,81.4264
18/05/2022,81.6576
17/05/2022,81.2028
13/05/2022,80.3629
12/05/2022,81.4537
11/05/2022,81.4688
10/05/2022,81.7464
09/05/2022,81.3106
06/05/2022,80.7118
05/05/2022,80.7398
04/05/2022,80.4567
02/05/2022,80.4189
29/04/2022,80.5807
28/04/2022,80.6003
27/04/2022,81.4509
26/04/2022,82.0103
25/04/2022,82.2673
22/04/2022,82.7735
21/04/2022,82.7824
20/04/2022,82.6224
19/04/2022,82.1675
18/04/2022,82.4622
13/04/2022,82.584
12/04/2022,82.6909
24/07/2018,80.5434
09/07/2018,80.7822
06/07/2018,80.6328
05/07/2018,80.4771
04/07/2018,80.0239
03/07/2018,80.0211
02/07/2018,79.9592
29/06/2018,79.8491
28/06/2018,79.6382
27/06/2018,79.8654
26/06/2018,79.7425
25/06/2018,79.3499
22/06/2018,78.8566
21/06/2018,78.7925
20/06/2018,78.8274
19/06/2018,79.1575
18/06/2018,78.8543
15/06/2018,78.605
14/06/2018,79.9254
13/06/2018,79.3919
12/06/2018,79.3498
11/06/2018,79.523
08/06/2018,79.5824
07/06/2018,79.1015
06/06/2018,78.6778
05/06/2018,78.5394
04/06/2018,78.3597
01/06/2018,78.4104
31/05/2018,78.7914
30/05/2018,78.1992
29/05/2018,78.6984
28/05/2018,79.0027
25/05/2018,79.8847
24/05/2018,80.143
23/05/2018,80.24
22/05/2018,80.0716
21/05/2018,79.9289
18/05/2018,80.2784
17/05/2018,79.8909
16/05/2018,80.2943
15/05/2018,80.5281
14/05/2018,80.5091
11/05/2018,80.0863
10/05/2018,79.8908
09/05/2018,79.746
08/05/2018,80.0074
07/05/2018,80.1179
04/05/2018,79.9682
03/05/2018,79.8579
02/05/2018,80.0097
27/04/2018,80.7438
26/04/2018,81.3788
25/04/2018,81.4253
24/04/2018,81.0548
23/04/2018,81.269
20/04/2018,81.458
19/04/2018,81.3876
18/04/2018,81.3004
17/04/2018,81.32
16/04/2018,80.7362
13/04/2018,80.3412
12/04/2018,80.7982
11/04/2018,80.5884
10/04/2018,79.9047
09/04/2018,79.687
06/04/2018,79.5133
05/04/2018,79.7767
04/04/2018,79.79
03/04/2018,80.0901
28/03/2018,80.6222
27/03/2018,80.7634
26/03/2018,80.2557
23/03/2018,80.3354
22/03/2018,80.3713
21/03/2018,79.9616
20/03/2018,80.4625
19/03/2018,79.775
16/03/2018,79.9114
15/03/2018,80.3201
14/03/2018,80.5845
13/03/2018,80.0916
12/03/2018,80.0915
09/03/2018,80.1636
08/03/2018,80.5412
07/03/2018,80.7486
06/03/2018,80.2092
05/03/2018,80.0347
01/03/2018,79.5041
28/02/2018,79.5885
27/02/2018,79.9683
26/02/2018,79.6983
23/02/2018,79.7643
22/02/2018,79.8307
21/02/2018,79.9442
20/02/2018,79.8566
16/02/2018,80.1683
15/02/2018,79.679
14/02/2018,79.3879
12/02/2018,78.9341
09/02/2018,78.8902
08/02/2018,78.7455
07/02/2018,79.4345
06/02/2018,79.5241
05/02/2018,79.7295
02/02/2018,80.0335
01/02/2018,78.948
31/01/2018,79.2149
30/01/2018,78.7546
29/01/2018,78.8682
25/01/2018,79.0681
24/01/2018,78.4538
23/01/2018,78.2166
22/01/2018,78.1241
19/01/2018,78.1441
18/01/2018,77.8822
17/01/2018,78.3495
16/01/2018,78.2019
15/01/2018,77.4457
12/01/2018,76.5301
11/01/2018,76.1395
10/01/2018,76.1385
09/01/2018,75.9153
08/01/2018,76.1509
05/01/2018,76.5024
04/01/2018,76.2472
03/01/2018,76.5418
02/01/2018,76.5856
01/01/2018,76.41
29/12/2017,76.3867
28/12/2017,76.5631
27/12/2017,76.2258
26/12/2017,76.0255
22/12/2017,75.8821
21/12/2017,76.0344
20/12/2017,75.8251
19/12/2017,75.6365
18/12/2017,75.4277
15/12/2017,75.5241
14/12/2017,75.998
13/12/2017,75.7768
12/12/2017,75.9292
11/12/2017,75.8051
08/12/2017,75.7978
07/12/2017,76.0848
06/12/2017,76.2791
05/12/2017,76.3762
04/12/2017,76.3739
30/11/2017,76.4887
29/11/2017,76.3209
28/11/2017,76.6992
27/11/2017,77.1421
24/11/2017,76.7213
23/11/2017,76.6264
22/11/2017,76.0757
21/11/2017,76.3878
20/11/2017,76.3633
17/11/2017,76.5574
16/11/2017,76.9981
15/11/2017,77.0634
14/11/2017,76.4781
13/11/2017,76.2161
10/11/2017,75.7356
09/11/2017,75.3061
08/11/2017,75.3841
07/11/2017,75.2273
06/11/2017,75.1801
03/11/2017,75.3348
02/11/2017,75.2831
01/11/2017,75.0755
31/10/2017,75.4234
30/10/2017,75.4271
27/10/2017,75.6837
26/10/2017,76.6063
25/10/2017,76.59
24/10/2017,76.3395
23/10/2017,76.5136
18/10/2017,76.5423
17/10/2017,76.4204
16/10/2017,76.3912
13/10/2017,76.8772
12/10/2017,77.2741
11/10/2017,77.1677
10/10/2017,76.8302
09/10/2017,76.599
06/10/2017,76.2641
05/10/2017,76.5685
04/10/2017,76.8266
03/10/2017,76.7756
29/09/2017,77.0603
28/09/2017,77.1764
27/09/2017,77.3686
26/09/2017,77.431
25/09/2017,77.3036
22/09/2017,77.7566
21/09/2017,76.7403
20/09/2017,77.2493
19/09/2017,77.0187
18/09/2017,76.4923
15/09/2017,76.3995
14/09/2017,76.1398
13/09/2017,76.663
12/09/2017,76.5514
11/09/2017,76.7334
08/09/2017,77.0357
07/09/2017,76.3593
06/09/2017,76.5438
05/09/2017,76.2921
04/09/2017,76.1516
01/09/2017,76.1047
31/08/2017,76.0439
30/08/2017,76.4504
29/08/2017,76.7505
28/08/2017,76.2162
24/08/2017,75.5805
23/08/2017,75.4072
22/08/2017,75.6497
21/08/2017,75.2143
18/08/2017,75.2078
16/08/2017,75.3761
14/08/2017,75.7035
11/08/2017,75.4567
10/08/2017,75.0635
09/08/2017,74.8606
08/08/2017,75.2876
07/08/2017,75.1019
04/08/2017,75.6609
03/08/2017,75.3905
02/08/2017,75.7488
01/08/2017,75.7415
31/07/2017,75.2203
28/07/2017,74.9829
27/07/2017,75.2082
26/07/2017,74.9214
25/07/2017,75.0607
24/07/2017,75.1287
21/07/2017,74.8796
20/07/2017,74.188
19/07/2017,74.2265
18/07/2017,74.1469
17/07/2017,73.6933
14/07/2017,73.5677
13/07/2017,73.7884
12/07/2017,73.9715
11/07/2017,73.4361
10/07/2017,73.5826
07/07/2017,73.8811
06/07/2017,73.4322
05/07/2017,73.5035
04/07/2017,73.5995
03/07/2017,73.8567
30/06/2017,74.0019
29/06/2017,73.5233
28/06/2017,73.3757
27/06/2017,72.1921
23/06/2017,72.0808
22/06/2017,72.0732
21/06/2017,71.9413
20/06/2017,71.9583
19/06/2017,72.1043
16/06/2017,72.0482
15/06/2017,72.1094
14/06/2017,72.1283
13/06/2017,72.1465
12/06/2017,72.1324
09/06/2017,71.9823
08/06/2017,72.5092
07/06/2017,72.6588
06/06/2017,72.5178
05/06/2017,72.4886
02/06/2017,72.2673
01/06/2017,72.4518
31/05/2017,72.143
30/05/2017,71.8338
29/05/2017,72.1354
26/05/2017,72.3329
25/05/2017,72.4692
24/05/2017,72.473
23/05/2017,72.7489
22/05/2017,72.2333
19/05/2017,72.2955
18/05/2017,71.6214
17/05/2017,71.1598
16/05/2017,70.5539
15/05/2017,70.1332
12/05/2017,69.8859
11/05/2017,70.1472
09/05/2017,70.4669
08/05/2017,70.4957
05/05/2017,70.5972
04/05/2017,69.9392
03/05/2017,70.0323
02/05/2017,70.0436
28/04/2017,69.8809
27/04/2017,69.8908
26/04/2017,70.043
25/04/2017,69.8569
24/04/2017,69.9884
21/04/2017,69.1675
20/04/2017,69.3355
19/04/2017,69.1915
18/04/2017,68.7431
17/04/2017,68.4049
13/04/2017,68.6193
12/04/2017,68.6706
11/04/2017,68.3067
10/04/2017,68.2503
07/04/2017,68.559
06/04/2017,69.3912
05/04/2017,69.4017
03/04/2017,69.2788
31/03/2017,69.2476
30/03/2017,69.8739
29/03/2017,70.1061
27/03/2017,70.6739
24/03/2017,70.4656
23/03/2017,70.6688
22/03/2017,70.7206
21/03/2017,70.295
20/03/2017,70.3779
17/03/2017,70.6074
16/03/2017,70.1893
15/03/2017,69.6224
14/03/2017,70.4354
10/03/2017,70.6426
09/03/2017,70.3229
08/03/2017,70.4011
07/03/2017,70.5595
06/03/2017,70.7346
03/03/2017,70.3509
02/03/2017,70.3074
01/03/2017,70.5716
28/02/2017,70.7151
27/02/2017,70.5149
23/02/2017,70.5444
22/02/2017,70.5403
20/02/2017,71.056
17/02/2017,71.5053
16/02/2017,71.0239
15/02/2017,70.8207
14/02/2017,71.0877
13/02/2017,71.1718
10/02/2017,71.3344
09/02/2017,71.5423
08/02/2017,71.8759
07/02/2017,72.0716
06/02/2017,72.4035
03/02/2017,72.4429
02/02/2017,72.7966
01/02/2017,72.9154
31/01/2017,72.5526
30/01/2017,72.9621
27/01/2017,72.7467
25/01/2017,73.0901
24/01/2017,73.2347
23/01/2017,73.1498
20/01/2017,72.7319
19/01/2017,72.5194
18/01/2017,72.5968
17/01/2017,72.5014
16/01/2017,72.4155
13/01/2017,72.475
12/01/2017,72.2322
11/01/2017,72.3213
10/01/2017,72.182
09/01/2017,71.8206
06/01/2017,71.8662
05/01/2017,71.5574
04/01/2017,70.9949
03/01/2017,71.3818
02/01/2017,71.5121
30/12/2016,71.6175
29/12/2016,71.2101
28/12/2016,71.452
27/12/2016,71.0498
26/12/2016,70.967
23/12/2016,70.9474
22/12/2016,70.8678
21/12/2016,70.6077
20/12/2016,70.4686
19/12/2016,70.8416
16/12/2016,70.7531
15/12/2016,71.1555
14/12/2016,71.918
13/12/2016,71.7654
09/12/2016,71.7607
08/12/2016,72.6113
07/12/2016,72.7506
06/12/2016,73.1074
05/12/2016,72.0424
02/12/2016,73.0385
01/12/2016,72.6262
30/11/2016,72.8431
29/11/2016,72.8002
28/11/2016,73.1768
25/11/2016,72.3855
24/11/2016,72.384
23/11/2016,72.7844
